NPI,provider_state,HealthcareProviderTaxonomyCode_1,HealthcareProviderTaxonomyCode_2,HealthcareProviderTaxonomyCode_3,HealthcareProviderTaxonomyCode_4,HealthcareProviderTaxonomyCode_5,HealthcareProviderTaxonomyCode_6,HealthcareProviderTaxonomyCode_7,HealthcareProviderTaxonomyCode_8,HealthcareProviderTaxonomyCode_9,HealthcareProviderTaxonomyCode_10,HealthcareProviderTaxonomyCode_11,HealthcareProviderTaxonomyCode_12,HealthcareProviderTaxonomyCode_13,HealthcareProviderTaxonomyCode_14,HealthcareProviderTaxonomyCode_15,HealthcareProviderPrimaryTaxonomySwitch_1,HealthcareProviderPrimaryTaxonomySwitch_2,HealthcareProviderPrimaryTaxonomySwitch_3,HealthcareProviderPrimaryTaxonomySwitch_4,HealthcareProviderPrimaryTaxonomySwitch_5,HealthcareProviderPrimaryTaxonomySwitch_6,HealthcareProviderPrimaryTaxonomySwitch_7,HealthcareProviderPrimaryTaxonomySwitch_8,HealthcareProviderPrimaryTaxonomySwitch_9,HealthcareProviderPrimaryTaxonomySwitch_10,HealthcareProviderPrimaryTaxonomySwitch_11,HealthcareProviderPrimaryTaxonomySwitch_12,HealthcareProviderPrimaryTaxonomySwitch_13,HealthcareProviderPrimaryTaxonomySwitch_14,HealthcareProviderPrimaryTaxonomySwitch_15,last_updated,entity_type,provider_gender,provider_age
1174787097,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-05,individual,male,49
1619130523,VT,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-24,organization,NA,NA
1851555437,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-28,individual,male,51
1568626000,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-28,individual,male,53
1407010713,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-27,individual,male,47
1225292220,ID,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-24,individual,female,48
1639334337,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-03,individual,male,60
1093970790,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-05-20,individual,female,50
1447415690,HI,207P00000X,207P00000X,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-22,individual,male,62
1215193263,ID,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-10,individual,female,42
1750547006,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-22,individual,female,48
1336305721,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-11-04,organization,NA,NA
1720234180,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-18,individual,male,58
1437305802,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-07,individual,female,39
1740436062,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-04-28,individual,female,47
1235386335,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-02-28,organization,NA,NA
1871740969,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-05,individual,female,56
1881841583,HI,207V00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-22,individual,male,56
1457508947,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-08-26,individual,male,52
1902054885,HI,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-28,individual,male,54
1043468713,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-29,individual,female,56
1780832378,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-09-18,organization,NA,NA
1407005713,HI,208000000X,2080P0206X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-28,individual,female,54
1629227277,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-25,individual,male,60
1093966772,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-10-01,individual,male,57
1699926220,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-27,individual,female,47
1942451489,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-11,individual,male,64
1578714770,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-10-07,organization,NA,NA
1568614758,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-10-21,individual,male,54
1609029826,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-04,individual,female,44
1073766226,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-09,individual,male,55
1326292269,VT,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-01,individual,female,49
1245484724,VT,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-14,individual,female,48
1417101569,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-31,organization,NA,NA
1992950802,ID,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-23,individual,female,46
1679728893,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-11-30,organization,NA,NA
1245475433,VT,207V00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-01,individual,female,49
1306081336,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-04,individual,female,53
1295970143,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-06-16,organization,NA,NA
1225273956,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-09,organization,NA,NA
1912143264,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-02-18,organization,NA,NA
1770729063,ID,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-17,organization,NA,NA
1780820670,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-23,individual,male,60
1962649434,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-20,organization,NA,NA
1891932422,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-02-11,organization,NA,NA
1043458425,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-23,organization,NA,NA
1780822411,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-08,individual,male,58
1457599128,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-02-03,organization,NA,NA
1609015965,HI,208000000X,2080A0000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-02-10,individual,male,56
1588803290,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-18,organization,NA,NA
1164663183,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-03-20,individual,male,57
1972745594,ID,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-04-04,organization,NA,NA
1669614988,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-31,individual,female,47
1538301619,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-03,individual,female,46
1285877787,HI,207P00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05,individual,female,51
1730322306,VT,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-16,individual,female,49
1619110822,ID,207V00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-18,individual,male,48
1306089404,HI,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-09,individual,female,54
1811131477,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-19,individual,female,46
1750525192,VT,208000000X,208000000X,2080P0202X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-04,individual,male,49
1053555326,ID,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-10,individual,female,43
1881828010,ID,207V00000X,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-09,individual,male,49
1215161427,ID,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-21,individual,female,44
1205060167,VT,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-08,individual,female,49
1386878148,VT,208000000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-08,individual,female,47
1922233626,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-26,organization,NA,NA
1851527238,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12,individual,female,55
1104052497,HI,208000000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-25,individual,male,64
1235365545,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-29,individual,male,49
1922234780,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-06-08,individual,male,62
1558597054,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-06-10,individual,female,56
1285861674,VT,207N00000X,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-17,individual,female,44
1134356470,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-10,individual,male,57
1205063492,VT,208000000X,208000000X,2080N0001X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-03,individual,female,44
1083841068,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-02,individual,male,48
1043448442,HI,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-03,individual,female,57
1083842363,HI,207V00000X,207V00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-22,individual,female,52
1821226002,VT,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-23,individual,male,57
1053549048,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-01,individual,female,47
1205064243,HI,207V00000X,207V00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-31,individual,female,53
1346478161,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-15,individual,male,54
1285863803,ID,207P00000X,207P00000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-12,individual,female,41
1295964716,ID,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-06,individual,female,45
1518196021,ID,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-03-28,individual,male,53
1679702088,ID,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-14,individual,female,47
1598994428,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-15,individual,female,49
1710117528,ID,207N00000X,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-25,individual,female,44
1104056514,VT,208000000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-11,individual,female,42
1750511168,ID,207P00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-05,individual,male,51
1295966687,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-19,individual,male,49
1396976320,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-30,individual,female,56
1679705586,ID,207P00000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-20,individual,male,54
1639301153,VT,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-17,organization,NA,NA
1407089808,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-30,organization,NA,NA
1831422906,HI,207N00000X,208D00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-04,individual,female,50
1245563584,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-17,organization,NA,NA
1669706693,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-23,organization,NA,NA
1780918748,ID,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-23,individual,male,58
1982938700,ID,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-28,individual,male,53
1003140724,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-28,organization,NA,NA
1023343936,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-12-08,organization,NA,NA
1497081392,HI,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-24,individual,female,52
1124354964,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-10-29,individual,male,59
1952637639,HI,207P00000X,207RC0200X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-23,individual,female,50
1578890984,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-11-05,individual,female,53
1841527173,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-12,organization,NA,NA
1841528288,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-11-23,individual,female,48
1043548274,VT,207V00000X,282N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-04-04,organization,NA,NA
1083944490,HI,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-18,individual,female,52
1457673675,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-02-16,organization,NA,NA
1366764243,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-02-19,individual,female,52
1962724245,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-02-27,organization,NA,NA
1417270158,ID,208000000X,208000000X,390200000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-08,individual,female,42
1417271503,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-03-18,organization,NA,NA
